Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover 1000MERCIS;FR0010285965;ALMIL;"Euronext Growth Paris";EUR;30,00;30,10;30,00;30,00;"12/04/2022 16:07";CET;19561;586869,70
"MEDIA CAPITAL";PTGMC0AM0003;MCP;"Euronext Lisbon";EUR;1,35;1,35;1,35;1,35;"23/03/2022 21:30";BST;600;810,00
"MEDIA LAB";IT0005324105;MLLAB;"Euronext Access Paris";EUR;1,20;1,20;1,20;1,20;"07/04/2022 16:30";CET;975;1170,00
"MEDIA MAKER";IT0005380438;ALKER;"Euronext Growth Paris";EUR;9,95;9,95;9,95;9,95;"12/04/2022 09:00";CET;1;9,95
MEDIANTECHNOLOGIES;FR0011049824;ALMDT;"Euronext Growth Paris";EUR;13,44;13,44;13,16;13,16;"12/04/2022 17:35";CET;14111;187567,66
MEDINCELL;FR0004065605;MEDCL;"Euronext Paris";EUR;8,76;8,88;8,32;8,61;"12/04/2022 17:35";CET;41931;360886,42
"MEDIOCREDITO EUROP";IT0004844848;MLMCE;"Euronext Access Paris";EUR;4,30;4,30;4,30;4,30;"28/11/2012 10:24";CET;100;430,00
MEDISTIM;NO0010159684;MEDI;"Oslo Børs";NOK;300,00;300,00;285,00;289,00;"12/04/2022 16:25";CET;11562;3366253,00
MELEXIS;BE0165385973;MELE;"Euronext Brussels";EUR;75,10;77,95;74,60;77,65;"12/04/2022 17:35";CET;53868;4098849,35
"MELHUS SPAREBANK";NO0006001908;MELG;"Oslo Børs";NOK;167,00;167,00;167,00;167,00;"12/04/2022 16:25";CET;5;835,00
MELTWATER;NL00150003D3;MWTR;"Oslo Børs";NOK;13,74;13,98;13,27;13,90;"12/04/2022 16:25";CET;1019905;13832936,05
"MEMSCAP REGPT";FR0010298620;MEMS;"Euronext Paris";EUR;1,29;1,29;1,23;1,255;"12/04/2022 16:00";CET;2500;3138,385
"MERCELL HOLDING";NO0010307143;MRCEL;"Oslo Børs";NOK;2,815;2,83;2,635;2,755;"12/04/2022 16:25";CET;960849;2602874,775
MERCIALYS;FR0010241638;MERY;"Euronext Paris";EUR;9,18;9,25;9,10;9,10;"12/04/2022 17:35";CET;242708;2218953,695
"MERCK AND CO INC";US58933Y1055;MRK;"Euronext Paris";EUR;81,20;81,20;78,40;79,40;"12/04/2022 17:28";CET;259;20471,40
"MERIDIA RE IV";ES0105559001;MLMIV;"Euronext Access Paris";EUR;18,55;18,55;18,55;18,55;"02/07/2021 00:00";CET;-;-
"MERLIN PROPERTIES";ES0105025003;MRL;"Euronext Lisbon";EUR;10,56;10,56;10,56;10,56;"12/04/2022 21:15";BST;1;10,56
MERSEN;FR0000039620;MRN;"Euronext Paris";EUR;30,60;31,45;30,50;31,20;"12/04/2022 17:35";CET;16712;518594,20
"MESSER BELGIUM";BE0003222214;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"METABOLIC EXPLORER";FR0004177046;METEX;"Euronext Paris";EUR;5,20;5,29;5,19;5,265;"12/04/2022 17:35";CET;28749;150351,825
"METALEN GALLER";BE0038785821;-;"Euronext Expert Market";EUR;400,00;400,00;400,00;400,00;"20/10/2015 11:30";CET;515;206000,00
METALLIANCE;FR0010492181;MLETA;"Euronext Access Paris";EUR;14,90;14,90;14,90;14,90;"11/04/2022 11:30";CET;2;29,80
METHANOR;FR0011217710;ALMET;"Euronext Growth Paris";EUR;4,36;4,36;4,15;4,32;"12/04/2022 11:17";CET;1199;5151,11
"METHORIOS CAPITAL";IT0004615396;ALMTH;"Euronext Growth Paris";EUR;0,03;0,03;0,03;0,03;"03/10/2016 09:00";CET;1;0,03
"METRICS IN BALANCE";BE0974328602;MLMIB;"Euronext Access Paris";EUR;0,69;0,69;0,69;0,69;"30/03/2022 16:30";CET;1191;821,79
"METROPOLE TV";FR0000053225;MMT;"Euronext Paris";EUR;17,37;17,55;17,10;17,46;"12/04/2022 17:35";CET;77597;1345853,89
"MG INTERNATIONAL";FR0010204453;ALMGI;"Euronext Growth Paris";EUR;12,30;12,30;12,20;12,20;"12/04/2022 16:30";CET;70;859,00
"MGI DIGITAL GRAPHI";FR0010353888;ALMDG;"Euronext Growth Paris";EUR;33,90;34,90;32,45;34,90;"12/04/2022 17:35";CET;10822;367135,50
MICHELIN;FR0000121261;ML;"Euronext Paris";EUR;115,40;118,90;114,75;117,90;"12/04/2022 17:35";CET;500511;58923314,20
MICROPOLE;FR0000077570;MUN;"Euronext Paris";EUR;1,272;1,28;1,262;1,262;"12/04/2022 17:03";CET;3312;4198,754
MICROSKIN;GB00BF553726;MLSKN;"Euronext Access Paris";EUR;0,03;0,03;0,03;0,03;"08/06/2017 15:00";CET;10000;300,00
"MICROSOFT CORP SPL";US5949181045;MSF;"Traded not listed Brussels";USD;283,15;287,25;283,15;286,75;"12/04/2022 16:27";CET;421;120826,15
"MICS PARTNERS";BE0010610377;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"MIGUET ET ASSOCIES";FR0010500363;MLNMA;"Euronext Access Paris";EUR;1,15;1,15;1,15;1,15;"07/04/2022 11:30";CET;10;11,50
MIKO;BE0003731453;MIKO;"Euronext Brussels";EUR;106,00;106,00;106,00;106,00;"12/04/2022 11:30";CET;87;9222,00
MILIBOO;FR0013053535;ALMLB;"Euronext Growth Paris";EUR;3,725;3,76;3,72;3,72;"12/04/2022 10:09";CET;128;476,245
"MINCON GROUP PLC";IE00BD64C665;MIO;"Euronext Growth Dublin";EUR;1,22;1,22;1,22;1,22;"12/04/2022 13:42";IST;25720;31378,40
MINT;FR0004172450;ALBUD;"Euronext Growth Paris";EUR;3,80;3,93;3,80;3,93;"12/04/2022 17:35";CET;2592;10088,00
"MINTRA HOLDING";NO0010895022;MNTR;"Euronext Growth Oslo";NOK;3,92;3,92;3,92;3,92;"12/04/2022 09:01";CET;1;3,92
MITHRA;BE0974283153;MITRA;"Euronext Brussels";EUR;11,98;12,08;11,14;11,20;"12/04/2022 17:35";CET;161915;1851948,80
"MKB Nedsense";NL0009312842;NEDSE;"Euronext Amsterdam";EUR;0,144;0,148;0,144;0,144;"12/04/2022 16:57";CET;5874;865,856
MLD;FR0013268067;MLAMY;"Euronext Access Paris";EUR;3,60;3,60;3,60;3,60;"19/01/2018 14:38";CET;6600;23760,00
MND;FR00140050Q2;ALMND;"Euronext Growth Paris";EUR;3,75;3,92;3,74;3,81;"12/04/2022 17:35";CET;1875;7189,42
"MOLTEN VENTURES";GB00BY7QYJ50;GRW;"Euronext Dublin";EUR;9,65;9,65;9,65;9,65;"07/04/2022 16:57";IST;55;530,75
"MONCEY (FIN.) NOM.";FR0000076986;MONC;"Euronext Paris";EUR;6250,00;6250,00;6250,00;6250,00;"08/04/2022 12:11";CET;1;6250,00
MONTEA;BE0003853703;MONT;"Euronext Brussels, Paris";EUR;123,20;123,20;120,20;120,80;"12/04/2022 17:35";CET;9670;1169196,00
"MONUMENTAL RES";PTMNN0AE0006;MLMR;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MOPOLI;NL0000488153;MOP;"Euronext Brussels";EUR;336,00;336,00;336,00;336,00;"25/03/2022 16:30";CET;8;2688,00
"MOPOLI FOND";NL0000488161;MOPF;"Euronext Brussels";EUR;8100,00;8100,00;8100,00;8100,00;"25/10/2021 16:59";CET;1;8100,00
"MOREFIELD GROUP";CWN814651014;MORE;"Euronext Amsterdam";EUR;0,304;0,305;0,304;0,305;"12/04/2022 11:21";CET;5170;1575,07
"MOTA ENGIL";PTMEN0AE0005;EGL;"Euronext Lisbon";EUR;1,34;1,374;1,32;1,374;"12/04/2022 21:35";BST;1260720;1708034,878
MOTORK;GB00BMXH3352;MTRK;"Euronext Amsterdam";EUR;5,08;5,16;5,02;5,02;"12/04/2022 17:35";CET;643;3288,98
MOULINVEST;FR0011033083;ALMOU;"Euronext Growth Paris";EUR;56,50;57,90;56,50;57,40;"12/04/2022 17:35";CET;1583;90405,30
"MOURY CONSTRUCT";BE0003602134;MOUR;"Euronext Brussels";EUR;338,00;338,00;338,00;338,00;"12/04/2022 16:30";CET;10;3380,00
MOWI;NO0003054108;MOWI;"Oslo Børs";NOK;251,10;253,50;246,20;248,80;"12/04/2022 16:25";CET;956460;237743875,70
"MPC CONTAINER SHIP";NO0010791353;MPCC;"Oslo Børs";NOK;27,15;27,60;26,20;27,25;"12/04/2022 16:26";CET;3885495;104801324,20
"MPC ENERGY SOLUTIO";NL0015268814;MPCES;"Euronext Growth Oslo";NOK;22,60;22,60;22,20;22,20;"12/04/2022 15:47";CET;3455;77569,25
"MR BRICOLAGE";FR0004034320;ALMRB;"Euronext Growth Paris";EUR;10,85;10,95;10,75;10,80;"12/04/2022 17:22";CET;2075;22484,00
"MTD FINANCE";FR0010518936;MLMTD;"Euronext Access Paris";EUR;5,88;5,88;5,88;5,88;"22/12/2015 15:00";CET;17;99,96
MULANN;FR0012990968;MLMUL;"Euronext Access Paris";EUR;0,0445;0,0445;0,0445;0,0445;"11/09/2020 16:30";CET;3296;146,672
"MULTI 24";PTMUS0AM0018;MLM24;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MULTICONSULT;NO0010734338;MULTI;"Oslo Børs";NOK;143,40;143,60;141,20;142,00;"12/04/2022 16:25";CET;8129;1154827,80
"MUNCHENER RUCKVERS";DE0008430026;MEURV;"Traded not listed Brussels";EUR;240,40;240,40;240,40;240,40;"08/04/2022 17:18";CET;1;240,40
MUNIC;FR0013462231;ALMUN;"Euronext Growth Paris";EUR;3,19;3,30;3,17;3,18;"12/04/2022 16:18";CET;1472;4778,05
NACON;FR0013482791;NACON;"Euronext Paris";EUR;5,52;5,75;5,52;5,75;"12/04/2022 17:35";CET;45216;256622,48
"NAI ORD SHARES";NL0015000CG2;NAI;"Euronext Amsterdam";EUR;9,60;9,60;9,60;9,60;"11/04/2022 15:08";CET;600;5760,00
"NAI TREAS SHARES";NL0015000CF4;NAITR;"Euronext Amsterdam";EUR;-;-;-;-;-;CET;-;-
"NAI WARRANTS";NL0015000CH0;NAIW;"Euronext Amsterdam";EUR;0,2036;0,2036;0,2036;0,2036;"17/09/2021 15:11";CET;5500;1119,80
NAMR;FR0014003J32;ALNMR;"Euronext Growth Paris";EUR;6,14;6,14;5,90;5,90;"12/04/2022 17:35";CET;969;5802,26
NANOBIOTIX;FR0011341205;NANO;"Euronext Paris";EUR;6,35;6,67;6,23;6,23;"12/04/2022 17:35";CET;109247;701927,05
NAPATECH;DK0060520450;NAPA;"Oslo Børs";NOK;8,00;8,50;8,00;8,50;"12/04/2022 16:25";CET;36770;305125,67
NAVAMEDIC;NO0010205966;NAVA;"Oslo Børs";NOK;30,00;30,80;30,00;30,80;"12/04/2022 16:14";CET;458;13856,40
NAVYA;FR0013018041;NAVYA;"Euronext Paris";EUR;1,594;1,68;1,575;1,64;"12/04/2022 17:35";CET;293571;478601,165
NEDAP;NL0000371243;NEDAP;"Euronext Amsterdam";EUR;67,30;69,40;66,00;68,60;"12/04/2022 17:35";CET;5444;370042,70
NEKKAR;NO0003049405;NKR;"Oslo Børs";NOK;8,00;8,07;7,92;8,00;"12/04/2022 16:25";CET;64273;514259,63
NEL;NO0010081235;NEL;"Oslo Børs";NOK;15,50;15,61;14,92;15,065;"12/04/2022 16:25";CET;4950607;74997403,655
"NEOCOM MULTIMEDIA";FR0004157543;MLNEO;"Euronext Access Paris";EUR;4,04;4,18;4,04;4,18;"11/04/2022 16:30";CET;438;1804,52
NEOEN;FR0011675362;NEOEN;"Euronext Paris";EUR;39,34;39,80;38,19;39,06;"12/04/2022 17:35";CET;133584;5191298,09
NEOLIFE;FR0011636083;ALNLF;"Euronext Growth Paris";EUR;0,168;0,176;0,168;0,1712;"12/04/2022 16:49";CET;66469;11417,2928
"NEOLIFE BS";FR0013282936;NLFBS;"Euronext Growth Paris";EUR;0,006;0,008;0,006;0,008;"01/04/2022 16:19";CET;14501;91,51
NEOVACS;FR00140077X1;ALNEV;"Euronext Growth Paris";EUR;0,67;0,6984;0,6399;0,6821;"12/04/2022 17:29";CET;91454;61394,0223
"NEPI ROCKCASTLE";IM00BDD7WV31;NRP;"Euronext Amsterdam";EUR;6,20;6,20;6,20;6,20;"12/04/2022 16:09";CET;3186;19753,20
NETGEM;FR0004154060;ALNTG;"Euronext Growth Paris";EUR;1,46;1,46;1,42;1,45;"12/04/2022 13:47";CET;5985;8617,93
"NETOIL CAPITAL";GB00BF2PG875;NOC;"Euronext Growth Oslo";NOK;4,78;4,80;4,78;4,80;"19/07/2021 14:33";CET;1000;4786,20
NEUFCOUR-FIN.;BE0003680916;MLNEU;"Euronext Access Brussels";EUR;14,00;14,00;14,00;14,00;"30/03/2022 11:30";CET;25;350,00
NEURONES;FR0004050250;NRO;"Euronext Paris";EUR;35,10;36,00;35,10;35,15;"12/04/2022 17:35";CET;4258;150571,70
"NEW SOURCES ENERGY";NL0009822014;NSE;"Euronext Amsterdam";EUR;0,051;0,051;0,051;0,051;"11/04/2022 11:30";CET;10100;515,10
"NEWAYS ELECTRONICS";NL0000440618;NEWAY;"Euronext Amsterdam";EUR;14,10;14,45;14,10;14,45;"11/04/2022 16:17";CET;825;11810,15
NEWTREE;BE0003832491;NEWT;"Euronext Access Brussels";EUR;1,80;1,80;1,80;1,80;"18/03/2022 11:30";CET;1;1,80
NEXANS;FR0000044448;NEX;"Euronext Paris";EUR;81,20;82,90;79,50;82,05;"12/04/2022 17:35";CET;115089;9423314,95
NEXITY;FR0010112524;NXI;"Euronext Paris";EUR;29,64;30,42;29,42;30,18;"12/04/2022 17:35";CET;115000;3443711,06
NEXPONOR-SICAFI;PTNEX0AM0002;ALNOR;"Euronext Growth Lisbon";EUR;0,372;0,372;0,372;0,372;"28/03/2022 15:30";BST;234;87,05
"NEXT BIOMETRICS GP";NO0010629108;NEXT;"Oslo Børs";NOK;5,76;5,99;5,72;5,99;"12/04/2022 16:25";CET;97418;574286,45
NEXTEDIA;FR0004171346;ALNXT;"Euronext Growth Paris";EUR;0,922;0,937;0,922;0,937;"12/04/2022 17:35";CET;3952;3661,006
NEXTENSA;BE0003770840;NEXTA;"Euronext Brussels";EUR;72,60;72,60;70,50;72,10;"12/04/2022 17:35";CET;2076;149116,70
NEXTSTAGE;FR0012789386;NEXTS;"Euronext Paris";EUR;88,50;88,50;88,50;88,50;"12/04/2022 09:00";CET;1;88,50
"NFL BIOSCIENCES";FR0014003XT0;ALNFL;"Euronext Growth Paris";EUR;1,35;1,40;1,25;1,385;"12/04/2022 16:43";CET;32991;43587,62
NFTY;FR0010457531;ALNFT;"Euronext Growth Paris";EUR;0,4215;0,438;0,40;0,421;"12/04/2022 17:35";CET;45535;18898,993
NHOA;FR0012650166;NHOA;"Euronext Paris";EUR;14,10;14,20;13,60;14,18;"12/04/2022 17:27";CET;4634;65163,20
NICOX;FR0013018124;COX;"Euronext Paris";EUR;1,736;1,80;1,698;1,80;"12/04/2022 17:38";CET;177861;308195,428
"NIDAROS SPAREBANK";NO0010733082;NISB;"Euronext Growth Oslo";NOK;123,00;126,00;123,00;126,00;"06/04/2022 13:21";CET;455;57288,00
NMC;BE0035966762;-;"Euronext Expert Market";EUR;2250,60;2250,60;2250,60;2250,60;"15/09/2015 11:30";CET;18;40510,80
"NN GROUP";NL0010773842;NN;"Euronext Amsterdam";EUR;46,79;47,74;46,20;47,70;"12/04/2022 17:35";CET;717607;34095630,20
NOBEL;BE0034574427;-;"Euronext Expert Market";EUR;45,00;45,00;45,00;45,00;"07/09/2021 11:30";CET;4000;180000,00
NOKIA;FI0009000681;NOKIA;"Euronext Paris";EUR;4,90;4,91;4,859;4,8605;"12/04/2022 17:35";CET;159088;776273,9535
NORBIT;NO0010856511;NORBT;"Oslo Børs";NOK;29,00;29,00;27,50;27,60;"12/04/2022 16:25";CET;3640;101685,00
NORCOD;NO0010892912;NCOD;"Euronext Growth Oslo";NOK;83,20;84,60;83,20;84,00;"12/04/2022 15:59";CET;4415;370923,80
"NORDHEALTH A-AKSJE";NO0011002651;NORDH;"Euronext Growth Oslo";NOK;24,60;26,30;24,20;25,00;"12/04/2022 16:25";CET;32408;807052,70
"NORDIC AQUA PART";DK0061414638;NOAP;"Euronext Growth Oslo";NOK;62,60;62,60;61,20;61,20;"11/04/2022 14:27";CET;17;1047,40
"NORDIC HALIBUT";NO0003058109;NOHAL;"Euronext Growth Oslo";NOK;27,00;27,00;27,00;27,00;"11/04/2022 09:34";CET;4140;111780,00
"NORDIC MINING";NO0010317340;NOM;"Euronext Expand Oslo";NOK;3,89;3,905;3,79;3,83;"12/04/2022 16:25";CET;465838;1793904,35
"NORDIC NANOVECTOR";NO0010597883;NANOV;"Oslo Børs";NOK;13,99;14,29;13,70;14,08;"12/04/2022 16:25";CET;219544;3099423,48
"NORDIC SEMICONDUC";NO0003055501;NOD;"Oslo Børs";NOK;167,80;174,50;166,65;172,30;"12/04/2022 16:28";CET;1039462;178503597,80
"NORDIC UNMANNED";NO0010907090;NUMND;"Euronext Growth Oslo";NOK;30,50;30,50;28,85;29,15;"12/04/2022 16:18";CET;23166;675257,75
"NORSE ATLANTIC";NO0010946445;NORSE;"Euronext Growth Oslo";NOK;14,98;15,48;14,50;14,50;"12/04/2022 16:25";CET;233719;3467689,64
"NORSK HYDRO";NO0005052605;NHY;"Oslo Børs";NOK;86,28;88,00;86,16;87,10;"12/04/2022 16:25";CET;4221962;367897238,94
"NORSK SOLAR";NO0010941925;NSOL;"Euronext Growth Oslo";NOK;4,62;4,80;4,42;4,60;"12/04/2022 16:10";CET;56334;261466,13
"NORSK TITANIUM";NO0010969108;NTI;"Euronext Growth Oslo";NOK;3,31;3,46;3,31;3,39;"12/04/2022 15:00";CET;8414;28426,36
"NORSKE SKOG";NO0010861115;NSKOG;"Oslo Børs";NOK;52,20;52,40;51,25;52,00;"12/04/2022 16:25";CET;180806;9385933,15
NORTEL;NO0010900087;NTEL;"Euronext Growth Oslo";NOK;20,60;20,60;19,90;19,90;"12/04/2022 11:24";CET;5188;103502,80
"NORTH ENERGY";NO0010550056;NORTH;"Euronext Expand Oslo";NOK;2,70;2,79;2,605;2,79;"12/04/2022 16:10";CET;72876;196332,45
"NORTHERN DRILLING";BMG6624L1090;NODL;"Oslo Børs";NOK;24,25;26,55;24,25;25,50;"12/04/2022 16:16";CET;27827;711672,60
"NORTHERN OCEAN LTD";BMG6682J1036;NOL;"Oslo Børs";NOK;9,70;10,26;9,02;9,90;"12/04/2022 16:25";CET;59622;579547,89
"NORWAY ROYALSALMON";NO0010331838;NRS;"Oslo Børs";NOK;233,50;247,00;233,50;245,50;"12/04/2022 16:26";CET;86300;21080464,00
"NORWEGIAN AIR SHUT";NO0010196140;NAS;"Oslo Børs";NOK;11,55;11,73;11,25;11,54;"12/04/2022 16:29";CET;4857930;55840064,205
"NORWEGIAN BLOCK EX";NO0010984966;NBX;"Euronext Growth Oslo";NOK;5,93;6,20;5,92;6,19;"12/04/2022 16:15";CET;7354;45337,12
"NORWEGIAN ENERGY";NO0010379266;NOR;"Oslo Børs";NOK;314,00;322,50;308,50;319,50;"12/04/2022 16:25";CET;143723;44755972,50
"NOS, SGPS";PTZON0AM0006;NOS;"Euronext Lisbon";EUR;3,99;4,06;3,96;4,054;"12/04/2022 21:35";BST;617995;2491193,138
NOVABASE,SGPS;PTNBA0AM0006;NBA;"Euronext Lisbon";EUR;4,89;4,89;4,87;4,88;"12/04/2022 17:12";BST;650;3169,50
NOVACYT;FR0010397232;ALNOV;"Euronext Growth Paris";EUR;2,77;2,777;2,64;2,656;"12/04/2022 17:35";CET;298080;801535,695
"NOVATECH IND.";FR0000185464;MLNOV;"Euronext Access Paris";EUR;4,54;4,54;4,54;4,54;"25/03/2022 11:30";CET;42;190,68
NOXXON;NL0012044762;ALNOX;"Euronext Growth Paris";EUR;0,1432;0,1482;0,1362;0,1402;"12/04/2022 17:16";CET;775673;108632,0108
NR21;FR0014001PV6;NR21;"Euronext Paris";EUR;173,00;173,00;173,00;173,00;"12/04/2022 15:50";CET;10;1730,00
"NRC GROUP";NO0003679102;NRC;"Oslo Børs";NOK;20,05;20,30;19,48;20,15;"12/04/2022 16:25";CET;78721;1576083,98
"NRJ GROUP";FR0000121691;NRG;"Euronext Paris";EUR;6,68;6,70;6,50;6,62;"12/04/2022 17:35";CET;6148;40563,98
"NSC GROUPE";FR0000064529;ALNSC;"Euronext Growth Paris";EUR;45,00;45,00;45,00;45,00;"08/04/2022 11:30";CET;30;1350,00
NSE;FR0004065639;ALNSE;"Euronext Growth Paris";EUR;20,50;21,10;20,20;21,10;"12/04/2022 17:22";CET;544;11299,70
"NSI N.V.";NL0012365084;NSI;"Euronext Amsterdam";EUR;39,25;39,25;38,70;38,80;"12/04/2022 17:35";CET;13576;527443,20
NTS;NO0004895103;NTS;"Oslo Børs";NOK;120,00;124,50;120,00;123,50;"12/04/2022 15:51";CET;11173;1362158,00
"NX FILTRATION";NL0015000D50;NXFIL;"Euronext Amsterdam";EUR;11,10;11,44;10,98;11,44;"12/04/2022 17:35";CET;15225;169109,54
"NYKODE THERAPEUTIC";NO0010714785;NYKD;"Euronext Growth Oslo";NOK;40,00;40,00;37,94;38,68;"12/04/2022 16:26";CET;468531;18109595,44
NYRSTAR;BE0974294267;NYR;"Euronext Brussels";EUR;0,276;0,276;0,262;0,275;"12/04/2022 15:52";CET;27423;7529,087
NYXOAH;BE0974358906;NYXH;"Euronext Brussels";EUR;17,68;17,68;17,00;17,36;"12/04/2022 17:25";CET;2285;39166,70
"O SORBET D AMOUR";FR0013072741;MLOSA;"Euronext Access Paris";EUR;2,14;2,14;2,14;2,14;"31/03/2022 11:30";CET;1;2,14
OBER;FR0010330613;ALOBR;"Euronext Growth Paris";EUR;7,55;7,55;7,55;7,55;"12/04/2022 11:30";CET;1;7,55
OBIZ;FR0014003711;ALBIZ;"Euronext Growth Paris";EUR;6,70;6,72;6,64;6,70;"12/04/2022 16:12";CET;796;5321,40
"OBSERVE MEDICAL";NO0010865009;OBSRV;"Euronext Expand Oslo";NOK;5,68;5,78;5,60;5,78;"12/04/2022 16:03";CET;98873;558866,78
"OCCIDENTAL PETROL.";US6745991058;OCPET;"Traded not listed Brussels";USD;58,50;58,50;57,55;57,56;"01/04/2022 09:21";CET;360;20889,04
"OCEAN GEOLOOP";NO0010914641;OCEAN;"Euronext Growth Oslo";NOK;30,55;30,55;29,00;29,00;"12/04/2022 15:51";CET;8015;234583,65
"OCEAN SUN";NO0010887565;OSUN;"Euronext Growth Oslo";NOK;13,42;13,90;13,36;13,64;"12/04/2022 16:15";CET;72461;971770,00
OCEANTEAM;NO0010317316;OTS;"Oslo Børs";NOK;2,10;2,11;2,10;2,11;"12/04/2022 16:25";CET;70267;147580,70
OCI;NL0010558797;OCI;"Euronext Amsterdam";EUR;36,72;38,46;36,52;37,92;"12/04/2022 17:35";CET;753954;28573172,38
"OCTOPUS BIOSAFETY";FR0013310281;MLOCT;"Euronext Access Paris";EUR;0,71;0,71;0,71;0,71;"12/04/2022 16:30";CET;302;214,42
"ODFJELL DRILLING";BMG671801022;ODL;"Oslo Børs";NOK;23,90;24,40;23,65;24,35;"12/04/2022 16:25";CET;270155;6517026,75
"ODFJELL SER. A";NO0003399909;ODF;"Oslo Børs";NOK;42,40;42,60;42,40;42,50;"12/04/2022 16:04";CET;1513;64291,50
"ODFJELL SER. B";NO0003399917;ODFB;"Oslo Børs";NOK;41,00;41,00;40,20;41,00;"12/04/2022 16:17";CET;384;15694,60
"ODFJELL TECHNOLOGY";BMG6716L1081;OTL;"Oslo Børs";NOK;22,48;24,49;21,82;23,50;"12/04/2022 16:25";CET;188002;4460921,47
"ODYSSEY ORD SHARES";LU2355630455;ODYSY;"Euronext Amsterdam";EUR;9,95;9,95;9,95;9,95;"05/04/2022 16:53";CET;25;248,75
"ODYSSEY WARRANTS";LU2355630968;ODYSW;"Euronext Amsterdam";EUR;0,70;0,70;0,70;0,70;"12/01/2022 15:42";CET;14350;10045,00
OENEO;FR0000052680;SBT;"Euronext Paris";EUR;13,70;13,80;13,70;13,80;"12/04/2022 17:29";CET;3644;49935,80
OKEA;NO0010816895;OKEA;"Oslo Børs";NOK;37,30;37,90;36,80;37,40;"12/04/2022 16:25";CET;211967;7930707,35
"OKEANIS ECO TANKER";MHY641771016;OET;"Oslo Børs";NOK;99,30;99,60;96,70;97,00;"12/04/2022 16:25";CET;25641;2524143,10
"OL GROUPE";FR0010428771;OLG;"Euronext Paris";EUR;1,99;2,00;1,985;1,985;"12/04/2022 17:05";CET;2868;5709,095
"OLAV THON EIENDOMS";NO0005638858;OLT;"Oslo Børs";NOK;190,00;190,00;186,50;188,50;"12/04/2022 16:25";CET;6514;1235169,00
"OLD ENGLAND";BE0034169251;-;"Euronext Expert Market";EUR;130,01;130,01;130,01;130,01;"01/12/2015 11:56";CET;33;4290,33
"OLIMPO REAL ESTATE";PTOTP0AM0004;MLORE;"Euronext Access Lisbon";EUR;3,80;3,80;3,80;3,80;"07/04/2022 15:30";BST;2;7,60
"OMER-DECUGIS & CIE";FR0014003T71;ALODC;"Euronext Growth Paris";EUR;8,60;8,62;8,40;8,62;"12/04/2022 17:35";CET;804;6867,58
ONCODESIGN;FR0011766229;ALONC;"Euronext Growth Paris";EUR;9,14;9,30;8,97;9,30;"12/04/2022 17:35";CET;3575;32780,83
"ONE EXPERIENCE";FR0013266772;MLOEX;"Euronext Access Paris";EUR;2,00;2,00;2,00;2,00;"12/04/2022 11:30";CET;16970;33940,00
ONLINEFORMAPRO;FR0004174712;MLONL;"Euronext Access Paris";EUR;3,92;3,92;3,92;3,92;"11/04/2022 11:30";CET;114;446,88
"ONTEX GROUP";BE0974276082;ONTEX;"Euronext Brussels";EUR;6,76;6,76;6,56;6,61;"12/04/2022 17:35";CET;63309;419393,435
"ONWARD MEDICAL";NL0015000HT4;ONWD;"Euronext Brussels, Amsterdam";EUR;7,63;7,70;7,60;7,60;"12/04/2022 17:35";CET;1125;8584,67
ONXEO;FR0010095596;ALONX;"Euronext Growth Paris";EUR;0,4055;0,4195;0,401;0,405;"12/04/2022 17:28";CET;34547;14062,32
"OPEN ORPHAN PLC";GB00B9275X97;ORPH;"Euronext Growth Dublin";EUR;0,179;0,179;0,179;0,179;"07/04/2022 14:10";IST;193;34,55
OPPIDUM;BE0003704187;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
OPTIMCO;BE0942448938;-;"Euronext Expert Market";EUR;71,00;71,00;71,00;71,00;"15/12/2020 11:30";CET;53;3763,00
ORANGE;FR0000133308;ORA;"Euronext Paris";EUR;11,038;11,106;10,908;11,106;"12/04/2022 17:35";CET;7062803;78091741,866
"ORANGE BELGIUM";BE0003735496;OBEL;"Euronext Brussels";EUR;19,50;19,70;19,12;19,70;"12/04/2022 17:35";CET;3850;75040,82
ORAPI;FR0000075392;ORAP;"Euronext Paris";EUR;5,56;5,68;5,54;5,54;"12/04/2022 17:07";CET;1316;7370,81
"ORAPI BSA";FR0013522216;ORAPB;"Euronext Paris";EUR;0,80;0,80;0,80;0,80;"12/04/2022 10:33";CET;1300;1040,00
"ORBIS PROPERTIES";ES0105490009;MLORB;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
ORDINA;NL0000440584;ORDI;"Euronext Amsterdam";EUR;4,36;4,37;4,27;4,305;"12/04/2022 17:35";CET;256994;1107762,165
ORDISSIMO;FR0013318052;ALORD;"Euronext Growth Paris";EUR;1,75;1,75;1,56;1,74;"12/04/2022 17:29";CET;1203;2085,83
OREGE;FR0010609206;OREGE;"Euronext Paris";EUR;0,79;0,802;0,79;0,80;"12/04/2022 15:24";CET;6440;5153,24
